"","zipcode","Population"
"20337","59756",457
"20338","59758",1434
"20339","59759",3819
"20340","59760",288
"20341","59761",261
"20342","59762",244
"20343","59801",32844
"20344","59802",19259
"20345","59803",17775
"20346","59804",8729
"20347","59808",19651
"20348","59820",2017
"20349","59821",2519
"20350","59823",1982
"20351","59824",1301
"20352","59825",2450
"20353","59826",486
"20354","59827",251
"20355","59828",5718
"20356","59829",2282
"20357","59830",165
"20358","59831",458
"20359","59832",693
"20360","59833",5608
"20361","59834",2377
"20362","59837",481
"20363","59840",13649
"20364","59841",945
"20365","59842",81
"20366","59843",300
"20367","59844",719
"20368","59845",1298
"20369","59846",1357
"20370","59847",6101
"20371","59848",124
"20372","59851",109
"20373","59853",770
"20374","59854",159
"20375","59855",782
"20376","59856",449
"20377","59858",1532
"20378","59859",3300
"20379","59860",10504
"20380","59863",90
"20381","59864",7177
"20382","59865",3870
"20383","59866",743
"20384","59867",63
"20385","59868",1827
"20386","59870",11052
"20387","59871",325
"20388","59872",2146
"20389","59873",3220
"20390","59874",1410
"20391","59875",3855
"20392","59901",55529
"20393","59910",491
"20394","59911",8377
"20395","59912",15525
"20396","59913",537
"20397","59914",282
"20398","59915",367
"20399","59916",156
"20400","59917",4769
"20401","59918",747
"20402","59919",634
"20403","59920",1652
"20404","59922",2189
"20405","59923",9230
"20406","59925",1423
"20407","59926",384
"20408","59927",345
"20409","59928",186
"20410","59929",190
"20411","59930",658
"20412","59931",267
"20413","59932",1353
"20414","59933",97
"20415","59934",476
"20416","59935",3560
"20417","59936",431
"20418","59937",13943
"20419","60002",24058
"20420","60004",50639
"20421","60005",30079
"20422","60007",33161
"20423","60008",21663
"20424","60010",46455
"20425","60012",10647
"20426","60013",26454
"20427","60014",48063
"20428","60015",27529
"20429","60016",59291
"20430","60018",30037
"20431","60020",10422
"20432","60021",5276
"20433","60022",8471
"20434","60025",40935
"20435","60026",14021
"20436","60029",476
"20437","60030",36125
"20438","60031",37545
"20439","60033",13703
"20440","60034",2088
"20441","60035",29636
"20442","60040",5310
"20443","60041",8659
"20444","60042",8556
"20445","60043",2460
"20446","60044",9990
"20447","60045",21134
"20448","60046",34596
"20449","60047",42608
"20450","60048",29033
"20451","60050",32565
"20452","60051",22808
"20453","60053",23089
"20454","60056",54524
"20455","60060",37544
"20456","60061",26967
"20457","60062",40686
"20458","60064",15490
"20459","60067",37840
"20460","60068",37433
"20461","60069",8225
"20462","60070",15908
"20463","60071",3737
"20464","60072",1051
"20465","60073",61592
"20466","60074",39217
"20467","60076",31788
"20468","60077",27626
"20469","60081",9379
"20470","60083",10094
"20471","60084",16613
"20472","60085",70700
"20473","60087",26429
"20474","60088",12816
"20475","60089",41014
"20476","60090",38553
"20477","60091",27165
"20478","60093",19409
"20479","60096",6733
"20480","60097",10728
"20481","60098",32972
"20482","60099",30145
"20483","60101",38856
"20484","60102",32663
"20485","60103",41755
"20486","60104",18904
"20487","60106",20341
"20488","60107",39894
"20489","60108",22494
"20490","60109",614
"20491","60110",38984
"20492","60111",163
"20493","60112",4422
"20494","60113",307
"20495","60115",45268
"20496","60118",16050
"20497","60119",10119
"20498","60120",50573
"20499","60123",48948
"20500","60124",22074
"20501","60126",49027
"20502","60129",286
"20503","60130",13927
"20504","60131",17834
"20505","60133",38113
"20506","60134",29458
"20507","60135",7058
"20508","60136",7823
"20509","60137",37760
"20510","60139",34160
"20511","60140",18568
"20512","60141",302
"20513","60142",28647
"20514","60143",11222
"20515","60144",56
"20516","60145",2756
"20517","60146",2390
"20518","60148",52588
"20519","60150",1934
"20520","60151",4075
"20521","60152",12186
"20522","60153",23578
"20523","60154",16440
"20524","60155",7755
"20525","60156",28809
"20526","60157",2970
"20527","60160",25666
"20528","60162",8176
"20529","60163",5103
"20530","60164",21228
"20531","60165",4894
"20532","60169",33373
"20533","60171",10076
"20534","60172",24371
"20535","60173",12610
"20536","60174",31219
"20537","60175",26298
"20538","60176",11621
"20539","60177",23310
"20540","60178",22374
"20541","60180",1813
"20542","60181",28755
"20543","60184",2428
"20544","60185",36100
"20545","60187",29976
"20546","60188",42214
"20547","60189",29999
"20548","60190",11375
"20549","60191",14021
"20550","60192",15467
"20551","60193",39646
"20552","60194",19525
"20553","60195",5020
"20554","60201",41884
"20555","60202",32703
"20556","60203",4397
"20557","60301",2831
"20558","60302",31620
"20559","60304",17782
"20560","60305",10970
"20561","60401",7990
"20562","60402",62960
"20563","60403",18653
"20564","60404",19028
"20565","60406",25338
"20566","60407",1597
"20567","60408",5528
"20568","60409",36658
"20569","60410",12965
"20570","60411",57603
"20571","60415",14123
"20572","60416",9083
"20573","60417",15073
"20574","60419",22436
"20575","60420",4846
"20576","60421",3810
"20577","60422",9941
"20578","60423",31418
"20579","60424",2326
"20580","60425",8842
"20581","60426",28683
"20582","60428",12180
"20583","60429",15108
"20584","60430",19691
"20585","60431",24202
"20586","60432",20062
"20587","60433",16398
"20588","60435",49390
"20589","60436",17903
"20590","60437",164
"20591","60438",28633
"20592","60439",23435
"20593","60440",52273
"20594","60441",35583
"20595","60442",10679
"20596","60443",21554
"20597","60444",1861
"20598","60445",25810
"20599","60446",40118
"20600","60447",13856
"20601","60448",26220
"20602","60449",9362
"20603","60450",20906
"20604","60451",35622
"20605","60452",28008
"20606","60453",55966
"20607","60455",16144
"20608","60456",4272
"20609","60457",13816
"20610","60458",15197
"20611","60459",28709
"20612","60460",1397
"20613","60461",4716
"20614","60462",39784
"20615","60463",14798
"20616","60464",9662
"20617","60465",17345
"20618","60466",21909
"20619","60467",26861
"20620","60468",6005
"20621","60469",5795
"20622","60470",542
"20623","60471",13917
"20624","60472",4904
"20625","60473",22088
"20626","60474",824
"20627","60475",9664
"20628","60476",2550
"20629","60477",37542
"20630","60478",16769
"20631","60479",925
"20632","60480",5151
"20633","60481",11809
"20634","60482",10849
"20635","60484",6423
"20636","60487",26736
"20637","60490",22158
"20638","60491",22735
"20639","60501",11874
"20640","60502",21911
"20641","60503",17207
"20642","60504",39070
"20643","60505",74726
"20644","60506",55542
"20645","60510",29332
"20646","60511",1805
"20647","60512",1010
"20648","60513",18753
"20649","60514",9943
"20650","60515",28290
"20651","60516",29208
"20652","60517",32390
"20653","60518",3715
"20654","60519",24
"20655","60520",2855
"20656","60521",18415
"20657","60523",10081
"20658","60525",30474
"20659","60526",13451
"20660","60527",28534
"20661","60530",483
"20662","60531",1792
"20663","60532",27956
"20664","60534",10452
"20665","60536",139
"20666","60537",573
"20667","60538",29343
"20668","60539",223
"20669","60540",45187
"20670","60541",3667
"20671","60542",18191
"20672","60543",40293
"20673","60544",27426
"20674","60545",13699
"20675","60546",15405
"20676","60548",12054
"20677","60549",190
"20678","60550",1553
"20679","60551",5284
"20680","60552",4348
"20681","60553",688
"20682","60554",12194
"20683","60555",13273
"20684","60556",2124
"20685","60557",280
"20686","60558",13272
"20687","60559",24384
"20688","60560",25140
"20689","60561",22955
"20690","60563",37705
"20691","60564",42425
"20692","60565",40560
"20693","60585",23875
"20694","60586",47495
"20695","60601",15083
"20696","60602",1145
"20697","60603",1052
"20698","60604",823
"20699","60605",29060
"20700","60606",3287
"20701","60607",29293
"20702","60608",80059
"20703","60609",60939
"20704","60610",40548
"20705","60611",33224
"20706","60612",33735
"20707","60613",50761
"20708","60614",71954
"20709","60615",40590
"20710","60616",54197
"20711","60617",83553
"20712","60618",94907
"20713","60619",61207
"20714","60620",67711
"20715","60621",28018
"20716","60622",53294
"20717","60623",81283
"20718","60624",34892
"20719","60625",79444
"20720","60626",50544
"20721","60628",64254
"20722","60629",110029
"20723","60630",56433
"20724","60631",29529
"20725","60632",89857
"20726","60633",12689
"20727","60634",75082
"20728","60636",30024
"20729","60637",47300
"20730","60638",58669
"20731","60639",88204
"20732","60640",69363
"20733","60641",69880
"20734","60642",19716
"20735","60643",48887
"20736","60644",46591
"20737","60645",47270
"20738","60646",28569
"20739","60647",87633
"20740","60649",46633
"20741","60651",63492
"20742","60652",43447
"20743","60653",33154
"20744","60654",20022
"20745","60655",28569
"20746","60656",28218
"20747","60657",70958
"20748","60659",42735
"20749","60660",44498
"20750","60661",10354
"20751","60706",23114
"20752","60707",43093
"20753","60712",12434
"20754","60714",29520
"20755","60803",22405
"20756","60804",82383
"20757","60805",19479
"20758","60827",28483
"20759","60901",35407
"20760","60910",575
"20761","60911",1311
"20762","60912",502
"20763","60913",1413
"20764","60914",29797
"20765","60915",10278
"20766","60917",538
"20767","60918",717
"20768","60919",482
"20769","60920",169
"20770","60921",1512
"20771","60922",2576
"20772","60924",1515
"20773","60926",42
"20774","60927",2053
"20775","60928",675
"20776","60929",707
"20777","60930",985
"20778","60931",591
"20779","60932",61
"20780","60933",272
"20781","60934",233
"20782","60935",1229
"20783","60936",4074
"20784","60938",1975
"20785","60940",3170
"20786","60941",2200
"20787","60942",5898
"20788","60945",179
"20789","60946",404
"20790","60948",1570
"20791","60949",488
"20792","60950",11592
"20793","60951",803
"20794","60952",657
"20795","60953",2425
"20796","60954",5820
"20797","60955",1655
"20798","60957",5311
"20799","60958",1709
"20800","60959",1081
"20801","60960",1036
"20802","60961",786
"20803","60962",539
"20804","60963",1715
"20805","60964",4857
"20806","60966",1541
"20807","60968",474
"20808","60969",78
"20809","60970",6753
"20810","60973",345
"20811","60974",211
"20812","61001",1074
"20813","61006",1841
"20814","61007",502
"20815","61008",33935
"20816","61010",7650
"20817","61011",2497
"20818","61012",2496
"20819","61013",456
"20820","61014",989
"20821","61015",1049
"20822","61016",4627
"20823","61018",962
"20824","61019",3309
"20825","61020",3040
"20826","61021",22848
"20827","61024",2465
"20828","61025",4654
"20829","61027",73
"20830","61028",1986
"20831","61030",2249
"20832","61031",1569
"20833","61032",29702
"20834","61036",6414
"20835","61037",64
"20836","61038",1280
"20837","61039",953
"20838","61041",1162
"20839","61042",625
"20840","61043",121
"20841","61044",272
"20842","61046",2330
"20843","61047",1669
"20844","61048",3807
"20845","61049",543
"20846","61050",455
"20847","61051",1634
"20848","61052",846
"20849","61053",2681
"20850","61054",3657
"20851","61057",97
"20852","61059",202
"20853","61060",1357
"20854","61061",6434
"20855","61062",1842
"20856","61063",4503
"20857","61064",3916
"20858","61065",10700
"20859","61067",733
"20860","61068",14246
"20861","61070",1374
"20862","61071",13982
"20863","61072",11345
"20864","61073",19501
"20865","61074",4238
"20866","61075",976
"20867","61077",33
"20868","61078",1299
"20869","61079",189
"20870","61080",10479
"20871","61081",21121
"20872","61084",3061
"20873","61085",3352
"20874","61087",1563
"20875","61088",6216
"20876","61089",739
"20877","61091",67
"20878","61101",19242
"20879","61102",17721
"20880","61103",23512
"20881","61104",19492
"20882","61107",30116
"20883","61108",28205
"20884","61109",26910
"20885","61111",23260
"20886","61112",62
"20887","61114",15958
"20888","61115",22502
"20889","61201",38024
"20890","61230",1037
"20891","61231",5216
"20892","61232",1318
"20893","61234",1230
"20894","61235",1498
"20895","61236",98
"20896","61238",3369
"20897","61239",1122
"20898","61240",5842
"20899","61241",7035
"20900","61242",1322
"20901","61243",241
"20902","61244",23361
"20903","61250",2489
"20904","61251",357
"20905","61252",5293
"20906","61254",11003
"20907","61256",2088
"20908","61257",1112
"20909","61258",184
"20910","61259",1158
"20911","61260",964
"20912","61261",903
"20913","61262",1039
"20914","61263",743
"20915","61264",10485
"20916","61265",43472
"20917","61270",6938
"20918","61272",1170
"20919","61273",3176
"20920","61274",267
"20921","61275",4710
"20922","61276",63
"20923","61277",3225
"20924","61278",514
"20925","61279",909
"20926","61281",2460
"20927","61282",7732
"20928","61283",1909
"20929","61284",1973
"20930","61285",1650
"20931","61301",9807
"20932","61310",3825
"20933","61311",226
"20934","61312",485
"20935","61313",203
"20936","61314",952
"20937","61315",240
"20938","61316",250
"20939","61317",405
"20940","61318",774
"20941","61319",1440
"20942","61320",681
"20943","61321",312
"20944","61322",1601
"20945","61323",78
"20946","61324",128
"20947","61325",1062
"20948","61326",2314
"20949","61327",1278
"20950","61328",26
"20951","61329",1211
"20952","61330",1395
"20953","61331",18
"20954","61332",125
"20955","61333",383
"20956","61334",722
"20957","61335",403
"20958","61336",484
"20959","61337",458
"20960","61338",226
"20961","61340",263
"20962","61341",8053
"20963","61342",8435
"20964","61344",364
"20965","61345",720
"20966","61346",63
"20967","61348",4520
"20968","61349",948
"20969","61350",24182
"20970","61353",1191
"20971","61354",10531
"20972","61356",10627
"20973","61358",293
"20974","61359",330
"20975","61360",3050
"20976","61361",1198
"20977","61362",5550
"20978","61363",287
"20979","61364",18908
"20980","61367",759
"20981","61368",1366
"20982","61369",1525
"20983","61370",1504
"20984","61372",151
"20985","61373",2153
"20986","61374",83
"20987","61375",1136
"20988","61376",2018
"20989","61377",1393
"20990","61378",325
"20991","61379",1291
"20992","61401",32937
"20993","61410",3921
"20994","61411",397
"20995","61412",1400
"20996","61413",932
"20997","61414",958
"20998","61415",1954
"20999","61416",256
"21000","61417",277
"21001","61418",576
"21002","61419",118
"21003","61420",1172
"21004","61421",1481
"21005","61422",3175
"21006","61423",639
"21007","61424",119
"21008","61425",435
"21009","61426",147
"21010","61427",2174
"21011","61428",1071
"21012","61430",654
"21013","61431",252
"21014","61432",675
"21015","61433",128
"21016","61434",2876
"21017","61435",23
"21018","61436",732
"21019","61437",743
"21020","61438",842
"21021","61439",215
"21022","61440",695
"21023","61441",955
"21024","61442",657
"21025","61443",13736
"21026","61447",1069
"21027","61448",3814
"21028","61449",299
"21029","61450",1662
"21030","61451",333
"21031","61452",216
